obs,machine,id,time..2,elapsed,date,hhmmss,averaging,rep,plot,TIME..9,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo..40,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID..66,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID..74,Duration,Fo..76,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME..92,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time..143,hhmmss..144,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,Fv'/Fm':MN,Fv'/Fm':SLP,Fv'/Fm':SD,Fv'/Fm':OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,CO2_hrs,AccCO2_soda,AccH2O_hum,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
94,nvg,r13_hn_yi,1530584661,1762.9,7/2/18 21:24,21:24:21,none,NA,NA,1530584661,4.89E-05,0.04887088,-0.922954073,400.557,916.0174734,83.50491408,36.51510898,0.002766324,2.766980008,0.002764788,0.001728131,0,25.29588135,25.0485,3.188883334,50.0190506,1.620010012,3.238786007,1.568873323,-2.155205787,38.90442955,2.979442758,39.72866653,0,0,1,0,48396.31864,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.922954073,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584661,400.557,400.015,17.7709,17.7421,400.348,17.8464,1000.05,91.0592,0.101631,25.3093,25.0485,999.9,0,0,9994.38,0,0.219127,0.542236,407.804,407.24,0.0288925,400.015,17.7421,1.61821,1.61558,14.1333,14.1082,0,0,0,0,4.05,0,-7.67,-3.21,33.75,38.937,37.187,37.875,35.312,0,0,0,3753,0,3.440384615,-7.067008525,11.93538455,-10.70192308,15,1530584596,21:23:16,1530584596,1530584592,140,0.062,-0.001,0.209,-0.075,400,18,0.58,0.15,0.549532325,-0.107907816,0.033720428,0,1,0,0,0,0.021752262,-0.081294193,0.015387282,1,1,3,3-Jan,3.92663,2.7842,0.0851778,0.0850903,0.0816906,0.0807125,19679.5,24008.8,20948.8,25307.7,30511.3,34255.5,37807.7,41983.9,2.67935,2.15995,0.0919178,0,23.5386,999.9,48.712,30.081,22.8997,61.6306,19.355,3,-0.239042,-0.910452,20.3364,5.22298,11.962,4.98575,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88285,1.88159,1.88317,1.88232,1.88431,1.88159,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.209,-0.0755,0.2092,0,0,0,-0.07545,0,0,0,-1,-1,-1,-1,1.1,1.1,1.54297,2.59155,2.80029,2.96875,3.04932,2.29858,33.8735,24.2364,18,1092.66,568.496,25.0001,24.1024,30.0001,24.0108,24.0051,30.8228,18.4995,0,25,400,17.6983,101.921,101.214
95,nvg,r13_hn_yi,1530584666,1768,7/2/18 21:24,21:24:26,none,NA,NA,1530584666,5.85E-05,0.058542983,-0.903486407,400.581,819.2730611,74.68359765,36.51631141,0.003318044,2.768631573,0.003315836,0.002072596,0,25.29463456,25.0411,3.187477243,50.02901483,1.620467666,3.23905572,1.567009576,-2.581745572,40.24116066,3.079883181,40.73929827,0,0,1,0,48441.2983,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.903486407,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584666,400.581,400.053,17.7764,17.7419,400.372,17.8519,1000.04,91.0567,0.101671,25.3107,25.0411,999.9,0,0,10004.4,0,0.219127,0.528473,407.831,407.279,0.0345058,400.053,17.7419,1.61866,1.61552,14.1376,14.1077,0,0,0,0,1.9,0,-9.88,-2.91,33.562,39,36.75,38,35.062,0,0,0,3758.4,0,3.2972,-1.531538561,6.69692321,-10.26,15,1530584596,21:23:16,1530584596,1530584592,140,0.062,-0.001,0.209,-0.075,400,18,0.58,0.15,0.543762171,-0.207977672,0.03592189,0,1,0,0,0,0.020975809,0.022698119,0.014372483,1,1,3,3-Jan,3.92662,2.78433,0.0851795,0.0850943,0.081707,0.08071,19679.5,24009,20948.8,25308.1,30511.1,34256,37808.1,41984.5,2.67925,2.16018,0.0911579,0,23.5437,999.9,48.712,30.071,22.8867,61.5833,19.363,3,-0.239497,-0.909809,20.3364,5.22328,11.962,4.98585,3.301,999.9,9999,9999,9999,1.88445,1.88141,1.88286,1.8816,1.88317,1.88232,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.209,-0.0755,0.2092,0,0,0,-0.07545,0,0,0,-1,-1,-1,-1,1.2,1.2,1.54297,2.58789,2.80029,2.96875,3.04932,2.30347,33.8735,24.2276,18,1092.54,568.66,25.0001,24.1024,30,24.0108,24.0047,30.82,18.4995,0,25,400,17.6824,101.922,101.216
96,nvg,r13_hn_yi,1530584671,1773,7/2/18 21:24,21:24:31,none,NA,NA,1530584671,7.08E-05,0.070758129,-0.88500558,400.504,737.8643279,67.26011209,36.50799058,0.004009071,2.76623464,0.004005846,0.002503943,0,25.29336687,25.0463,3.188465251,50.03308258,1.62080186,3.239460326,1.567663391,-3.120433492,39.74400897,3.044580884,39.66815637,0,0,1,0,48375.20309,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.88500558,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584671,400.504,399.99,17.7807,17.739,400.294,17.8562,1000,91.0534,0.101721,25.3128,25.0463,999.9,0,0,9990.62,0,0.219127,0.513824,407.754,407.213,0.0417442,399.99,17.739,1.619,1.61519,14.1408,14.1045,0,0,0,0,2.84,0,-15.63,-3.26,33.312,38.937,37.25,37.875,35.687,0,0,0,3763.2,0,2.952,-3.071538493,-5.719230704,-9.9884,15,1530584596,21:23:16,1530584596,1530584592,140,0.062,-0.001,0.209,-0.075,400,18,0.58,0.15,0.528274878,-0.226939175,0.035400237,0,1,0,0,0,0.023793658,0.14337777,0.014595231,1,1,3,3-Jan,3.92657,2.78426,0.0851644,0.0850811,0.0817189,0.0806974,19679.7,24009.4,20948.7,25308.1,30510.9,34256.4,37808.5,41984.3,2.6802,2.16013,0.0912324,0,23.5476,999.9,48.712,30.081,22.8996,61.5633,19.399,3,-0.239383,-0.909986,20.3363,5.22343,11.962,4.9857,3.301,999.9,9999,9999,9999,1.88445,1.88141,1.88286,1.8816,1.88316,1.88233,1.88431,1.88159,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.21,-0.0755,0.2092,0,0,0,-0.07545,0,0,0,-1,-1,-1,-1,1.3,1.3,1.54297,2.59033,2.80029,2.96997,3.04932,2.30347,33.8735,24.2364,18,1093.62,568.622,25,24.1024,30.0001,24.009,24.0047,30.8205,18.4995,0,25,400,17.6532,101.922,101.215
97,nvg,r12_hn_yi,1530584840,1942,7/2/18 21:27,21:27:20,none,NA,NA,1530584840,0.000116053,0.116053107,-1.00481005,400.478,628.4948256,57.29320555,36.50733059,0.006639377,2.766731054,0.006630538,0.00414488,0,25.25123162,24.93,3.166431898,49.87132038,1.612709902,3.233742138,1.553721996,-5.117942024,52.66839763,4.030965456,51.58142106,0,0,1,0,48393.70636,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-1.00481005,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584840,400.478,399.903,17.6911,17.6227,400.34,17.7687,1000,91.0573,0.102091,25.2831,24.93,999.9,0,0,9993.12,0,0.219127,0.57547,407.691,407.076,0.0683975,399.903,17.6227,1.6109,1.60468,14.0635,14.0038,0,0,0,0,3.08,0,-9.68,-3.23,33.687,38.937,36.875,37.937,34.875,0,0,0,3932.4,0,2.952,12.05307688,-16.76461562,-10.5772,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.40515362,2.033901778,0.240728972,0,1,0,0,0,0.064602997,0.332876909,0.042441262,1,1,3,3-Jan,3.92657,2.78465,0.0851751,0.0850709,0.0814274,0.0803147,19679.1,24009.1,20948.3,25307.5,30519.8,34270.1,37807.3,41983.6,2.67668,2.15933,0.0861511,0,23.5146,999.9,48.712,30.011,22.8066,61.5833,19.4311,3,-0.238892,-0.916367,20.3362,5.22313,11.962,4.9858,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88287,1.88157,1.8832,1.88233,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.3,0.3,1.54297,2.59644,2.80029,2.96875,3.04932,2.29492,33.8283,24.2276,18,1089.42,567.954,25.0001,24.1024,30.0001,24.0067,23.9986,30.8202,18.6954,0,25,400,17.6416,101.919,101.213
98,nvg,r12_hn_yi,1530584845,1947,7/2/18 21:27,21:27:25,none,NA,NA,1530584845,0.000165773,0.165773192,-1.018075972,400.546,558.6906999,50.92921398,36.51303475,0.009511307,2.76862785,0.009493191,0.005934869,0,25.23940742,24.9267,3.165808651,49.95916618,1.61572362,3.234088444,1.55008503,-7.310597769,53.46574319,4.089155886,50.24430131,0,0,1,0,48445.38179,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-1.018075972,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584845,400.546,399.975,17.7244,17.6267,400.408,17.802,1000.01,91.0565,0.101656,25.2849,24.9267,999.9,0,0,10004.4,0,0.219127,0.571838,407.774,407.151,0.0977573,399.975,17.6267,1.61393,1.60502,14.0924,14.0071,0,0,0,0,1.15,0,-14.86,-4.51,33.812,39,36.812,38.062,34.875,0,0,0,3937.2,0,3.0024,-6.363846147,-10.20153854,-11.0932,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.538319423,0.768677931,0.129914804,0,1,0,0,0,0.084325818,0.058699946,0.022845827,1,1,3,3-Jan,3.92657,2.78432,0.0851858,0.0850818,0.0815394,0.0803273,19679,24009.1,20948.4,25307.8,30516,34269.9,37807.4,41984,2.67768,2.15965,0.0858828,0,23.5158,999.9,48.712,30.011,22.8061,61.5333,19.4271,3,-0.23938,-0.917388,20.3358,5.21954,11.962,4.9853,3.30025,999.9,9999,9999,9999,1.88445,1.88141,1.88286,1.88159,1.88317,1.88232,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.4,0.4,1.54297,2.58301,2.80029,2.96875,3.04932,2.31445,33.8283,24.2364,18,1090.59,568.197,24.9998,24.1024,30.0001,24.006,23.9986,30.8213,18.6954,0,25,400,17.6416,101.92,101.214
99,nvg,r12_hn_yi,1530584850,1952,7/2/18 21:27,21:27:30,none,NA,NA,1530584850,0.000188001,0.188000923,-0.880291309,400.488,518.5735932,47.27335804,36.50863226,0.010776863,2.766213229,0.010753592,0.006723082,0,25.23626583,24.9422,3.168736957,49.98499801,1.616847582,3.234665692,1.551889376,-8.290840694,51.55496269,3.946825096,47.21094709,0,0,1,0,48378.75179,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.880291309,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584850,400.488,400.005,17.7363,17.6255,400.35,17.8139,999.999,91.0579,0.102465,25.2879,24.9422,999.9,0,0,9990,0,0.219127,0.483002,407.72,407.182,0.110813,400.005,17.6255,1.61503,1.60494,14.103,14.0063,0,0,0,0,3.94,0,-10.04,-3.18,33.812,39,36.812,38,34.875,0,0,0,3942,0,3.0512,0.413076834,9.263076994,-11.102,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.568692146,-0.337986941,0.046908892,0,1,0,0,0,0.094375224,0.002273879,0.013119852,1,1,3,3-Jan,3.92656,2.785,0.0851781,0.0850881,0.081581,0.0803245,19678.9,24008.8,20948.2,25307.6,30514.4,34269.7,37807.1,41983.6,2.6786,2.15995,0.0866726,0,23.5183,999.9,48.736,30.011,22.8173,61.7233,19.4311,3,-0.239131,-0.917211,20.3363,5.22328,11.962,4.9858,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88285,1.88156,1.88316,1.88233,1.88431,1.88156,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.5,0.5,1.54297,2.59399,2.80029,2.96875,3.04932,2.31445,33.8283,24.2276,18,1091.65,568.423,24.9999,24.1024,30.0001,24.0047,23.9986,30.822,18.6954,0,25,400,17.6416,101.919,101.214
100,nvg,r12_hn_yi,1530584855,1957,7/2/18 21:27,21:27:35,none,NA,NA,1530584855,0.000196305,0.196305398,-0.896918681,400.547,515.5234228,46.993082,36.51228476,0.011251885,2.769330378,0.011226548,0.007018864,0,25.23494142,24.9447,3.169209487,49.99066745,1.617117549,3.234838884,1.552091938,-8.657068039,51.37417795,3.92862524,46.64573515,0,0,1,0,48463.95611,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.896918681,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584855,400.547,400.056,17.7401,17.6244,400.409,17.8177,999.946,91.0542,0.101856,25.2888,24.9447,999.9,0,0,10008.8,0,0.219127,0.491302,407.781,407.233,0.115646,400.056,17.6244,1.61531,1.60478,14.1056,14.0048,0,0,0,0,4.38,0,-17.48,-5.21,33.812,39,36.812,38,34.875,0,0,0,3947.4,0,2.633076923,5.29709396,-17.25333343,-11.49384615,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.5442803,-0.312657839,0.046608769,0,1,0,0,0,0.09711518,0.105036973,0.015667517,1,1,3,3-Jan,3.92649,2.78455,0.0851843,0.0850929,0.0815905,0.0803179,19679,24008.6,20948.4,25307.5,30514.1,34269.9,37807.1,41983.5,2.67893,2.16007,0.0865534,0,23.5228,999.9,48.736,30.011,22.8196,61.4933,19.4591,3,-0.239121,-0.916884,20.3357,5.21969,11.962,4.98525,3.30025,999.9,9999,9999,9999,1.88446,1.88141,1.88286,1.88159,1.88315,1.88232,1.88431,1.88157,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.5,0.6,1.54297,2.59644,2.80029,2.96875,3.04932,2.25464,33.8283,24.2276,18,1092.03,568.516,25,24.1024,30.0001,24.0047,23.9986,30.8186,18.6954,0,25,400,17.6416,101.919,101.213
101,nvg,r12_hn_yi,1530584860,1962,7/2/18 21:27,21:27:40,none,NA,NA,1530584860,0.000206332,0.206331663,-0.87931286,400.473,507.001036,46.21868595,36.50749112,0.011824697,2.768570869,0.011796711,0.007375453,0,25.23137614,24.9492,3.170060194,50.0038926,1.617468381,3.234684935,1.552591813,-9.099226325,50.56901448,3.868186565,45.33797472,0,0,1,0,48443.36874,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.87931286,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584860,400.473,399.995,17.743,17.6214,400.335,17.8206,1000.02,91.0589,0.10203,25.288,24.9492,999.9,0,0,10003.8,0,0.219127,0.478546,407.707,407.169,0.121599,399.995,17.6214,1.61566,1.60459,14.109,14.003,0,0,0,0,3.29,0,-11.09,-2.95,33.812,39,36.812,38.062,34.875,0,0,0,3952.2,0,2.775769231,-1.936752199,0.067692298,-11.30923077,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.533039366,-0.252529129,0.044712356,0,1,0,0,0,0.104020432,0.144680066,0.015511605,1,1,3,3-Jan,3.92659,2.78468,0.0851766,0.0850876,0.0816046,0.0803122,19679.3,24009,20948.6,25307.9,30513.9,34270.5,37807.5,41984,2.67922,2.15992,0.0866205,0,23.5262,999.9,48.712,30.001,22.7925,61.6233,19.4511,3,-0.23939,-0.915526,20.3362,5.22343,11.9622,4.98585,3.301,999.9,9999,9999,9999,1.88445,1.88141,1.88288,1.88159,1.88314,1.88232,1.88431,1.88159,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.6,0.6,1.54297,2.58911,2.80029,2.96875,3.04932,2.30591,33.8283,24.2364,18,1092.39,568.386,25.0002,24.1024,30.0001,24.0047,23.997,30.8199,18.6954,0,25,400,17.6416,101.92,101.215
102,nvg,r12_hn_yi,1530584865,1967,7/2/18 21:27,21:27:45,none,NA,NA,1530584865,0.000210905,0.210905305,-1.057795831,400.559,527.9886615,48.13160531,36.51507901,0.012077191,2.767597198,0.012047988,0.007532611,0,25.23220217,24.9566,3.17145957,50.00096433,1.617575729,3.235089064,1.553883841,-9.300923936,49.76043449,3.807856763,44.26736732,0,0,1,0,48416.32802,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-1.057795831,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584865,400.559,399.975,17.7443,17.62,400.421,17.8219,999.982,91.0583,0.102001,25.2901,24.9566,999.9,0,0,9998.12,0,0.219127,0.583527,407.795,407.149,0.12434,399.975,17.62,1.61577,1.60445,14.11,14.0016,0,0,0,0,0.48,0,-6.34,-3.05,33.812,39,36.812,38,34.875,0,0,0,3957,0,2.331153846,-2.844786296,9.335384498,-11.33,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.52142485,0.135682064,0.040375043,0,1,0,0,0,0.11421644,0.073252622,0.007436456,1,1,3,3-Jan,3.92654,2.78461,0.0851899,0.0850839,0.0816084,0.0803069,19678.8,24008.9,20948.3,25307.7,30513.6,34270.5,37807.2,41983.8,2.6793,2.16035,0.0868663,0,23.5296,999.9,48.736,30.011,22.8175,61.7533,19.4631,3,-0.239398,-0.913502,20.3363,5.22433,11.962,4.98585,3.301,999.9,9999,9999,9999,1.88446,1.88141,1.88286,1.8816,1.88315,1.88232,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.7,0.7,1.54297,2.59521,2.80029,2.96875,3.04932,2.323,33.8283,24.2276,18,1092.47,568.7,25.0003,24.1007,30.0001,24.0047,23.9966,30.8199,18.6954,0,25,400,17.6416,101.919,101.214
103,nvg,r12_hn_yi,1530584870,1972,7/2/18 21:27,21:27:50,none,NA,NA,1530584870,0.00021244,0.212439798,-0.905101301,400.513,507.0053897,46.21898803,36.51106266,0.012175807,2.772072005,0.012146174,0.007594015,0,25.23336843,24.9482,3.169871131,49.98829231,1.61731009,3.235377755,1.552561041,-9.3685951,51.32042464,3.920757543,45.87258708,0,0,1,0,48538.79634,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.905101301,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584870,400.513,400.021,17.7413,17.6161,400.375,17.8189,1000.02,91.0596,0.101143,25.2916,24.9482,999.9,0,0,10024.4,0,0.219127,0.492401,407.747,407.194,0.125273,400.021,17.6161,1.61552,1.60411,14.1076,13.9984,0,0,0,0,4.6,0,-11.2,-2.58,33.812,39,36.812,38,34.875,0,0,0,3962.4,0,2.358,4.529230806,1.751538496,-10.0844,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.523578902,0.110416202,0.038411038,0,1,0,0,0,0.119800512,0.04520954,0.004656167,1,1,3,3-Jan,3.9266,2.78398,0.0851841,0.0850926,0.0815997,0.080295,19678.8,24008.4,20948.2,25307.4,30513.6,34270.7,37806.8,41983.5,2.67963,2.16038,0.0862032,0,23.5321,999.9,48.712,30.001,22.7922,61.4933,19.4351,3,-0.23921,-0.912827,20.3357,5.22118,11.962,4.98525,3.30032,999.9,9999,9999,9999,1.88446,1.88141,1.88287,1.88157,1.88315,1.88233,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.8,0.8,1.54297,2.58545,2.80029,2.96875,3.04932,2.2998,33.8283,24.2364,18,1092.83,568.718,25.0001,24.1004,30,24.0035,23.9966,30.8194,18.6954,0,25,400,17.6416,101.918,101.213
104,nvg,r12_hn_yi,1530584875,1977,7/2/18 21:27,21:27:55,none,NA,NA,1530584875,0.000221603,0.221602718,-0.845425489,400.463,494.6485535,45.09340915,36.50721665,0.012704684,2.770407207,0.012672405,0.007923146,0,25.23402303,24.9474,3.169719887,49.98200589,1.617414564,3.235993704,1.552305323,-9.772679845,51.88703636,3.966475332,46.08083185,0,0,1,0,48492.65499,-,-,0,0,NA,0,-,-,0,0,NA,0.5,0,-0.845425489,NA,NA,NA,NA,-,0,NA,NA,NA,NA,NA,NA,NA,NA,754,300,300,300,10355.1,1422.74,-0.00735017,-1.04,-,-,-,-,-,-,-,-,-,-,0,0,0,0,6,0.5,0: Broadleaf,2,1530584875,400.463,400.009,17.7421,17.6115,400.325,17.8197,1000.02,91.0611,0.101421,25.2948,24.9474,999.9,0,0,10014.4,0,0.219127,0.454498,407.697,407.18,0.130653,400.009,17.6115,1.61562,1.60372,14.1086,13.9946,0,0,0,0,3.31,0,-8.87,-2.64,33.812,39,36.812,38,34.875,0,0,0,3967.2,0,2.8752,14.14230766,-3.146923087,-10.4896,15,1530584823,21:27:02,1530584823,1530584822,141,-0.071,-0.002,0.138,-0.078,400,18,0.41,0.19,0.520378825,-0.130132987,0.039898042,0,1,0,0,0,0.12271325,0.037174469,0.003849317,1,1,3,3-Jan,3.92659,2.78417,0.0851774,0.0850919,0.0816038,0.0802809,19678.8,24008.6,20948,25307.5,30513.5,34271.1,37806.9,41983.3,2.67915,2.16018,0.0860617,0,23.5336,999.9,48.712,30.011,22.8068,61.4433,19.395,3,-0.239388,-0.911686,20.3357,5.22058,11.962,4.98525,3.30032,999.9,9999,9999,9999,1.88446,1.88141,1.88286,1.88159,1.88316,1.88232,1.88431,1.88158,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.138,-0.0776,0.13805,0,0,0,-0.07756,0,0,0,-1,-1,-1,-1,0.9,0.9,1.54297,2.59888,2.80029,2.96875,3.04932,2.28638,33.8283,24.2276,18,1092.25,568.568,25.0002,24.1004,30.0001,24.0027,23.9966,30.8185,18.6954,0,25,400,17.6416,101.918,101.213
