obs,date,temp,rel.humidity,dew.point,block,side
1898,10/6/21 5:45,29.71,39.79,14.6,3,middle
1899,10/6/21 6:00,29.72,39.62,14.54,3,middle
1900,10/6/21 6:15,29.66,39.54,14.47,3,middle
1901,10/6/21 6:30,29.6,39.55,14.41,3,middle
1902,10/6/21 6:45,29.67,39.36,14.4,3,middle
1903,10/6/21 7:00,29.65,39.24,14.34,3,middle
1904,10/6/21 7:15,29.65,39.31,14.36,3,middle
1905,10/6/21 7:30,29.64,39.22,14.32,3,middle
1906,10/6/21 7:45,29.66,39.28,14.36,3,middle
1907,10/6/21 8:00,29.67,39.32,14.39,3,middle
1908,10/6/21 8:15,29.82,38.98,14.38,3,middle
1909,10/6/21 8:30,30.11,38.47,14.44,3,middle
1910,10/6/21 8:45,29.23,40.44,14.43,3,middle
1911,10/6/21 9:00,29.87,39.81,14.75,3,middle
1912,10/6/21 9:15,27.69,40.71,13.15,3,middle
1913,10/6/21 9:30,28.86,38.67,13.41,3,middle
1914,10/6/21 9:45,31.3,35.89,14.42,3,middle
1915,10/6/21 10:00,34.42,33.6,16.12,3,middle
1916,10/6/21 10:15,32.18,33.19,13.98,3,middle
1917,10/6/21 10:30,27.51,40.61,12.95,3,middle
1918,10/6/21 10:45,26.46,43.1,12.92,3,middle
1919,10/6/21 11:00,25.29,44.79,12.45,3,middle
1920,10/6/21 11:15,26.55,42.42,12.76,3,middle
1921,10/6/21 11:30,26.86,42.34,13.01,3,middle
1922,10/6/21 11:45,25.96,43.92,12.76,3,middle
1923,10/6/21 12:00,25.66,46.39,13.33,3,middle
1924,10/6/21 12:15,25.12,46.4,12.83,3,middle
